question_id,mode,material_id,floor_number,difficulty,variant_number,indicator,cognitive_level,question_type,context_tag,question_text,option_a,option_b,option_c,option_d,correct_answer,correct_value,hint_1,hint_2,explanation,common_error_tag,remedial_material_id,is_active
M1A-F06-SD-V03,PRACTICE,M1A,6,SEDANG,3,I3/I4,C4,PG,perbandingan_diskon,Toko A menjual barang seharga Rp420.000 diskon 35%. Toko B menjual barang yang sama seharga Rp390.000 diskon 30%. Kesimpulan yang tepat adalah ....,Tidak dapat ditentukan,Toko B lebih hemat Rp0,Toko A lebih hemat Rp0,Keduanya sama,D,Keduanya sama,"Hitung harga akhir masing-masing toko, jangan hanya melihat persen diskon.","Toko A = 65% × Rp420.000, Toko B = 70% × Rp390.000.",Toko A = Rp273.000 dan Toko B = Rp273.000. Maka keduanya sama.,ERR_COMPARE_PROMO,M1A/R1,TRUE
M1A-F06-SL-V01,PRACTICE,M1A,6,SULIT,1,I3/I4,C4,PG,perbandingan_diskon,Toko A menjual barang seharga Rp500.000 diskon 22%. Toko B menjual barang yang sama seharga Rp470.000 diskon 17%. Kesimpulan yang tepat adalah ....,Toko A lebih hemat Rp100,Toko B lebih hemat Rp100,Tidak dapat ditentukan,Keduanya sama,A,Toko A lebih hemat Rp100,"Hitung harga akhir masing-masing toko, jangan hanya melihat persen diskon.","Toko A = 78% × Rp500.000, Toko B = 83% × Rp470.000.",Toko A = Rp390.000 dan Toko B = Rp390.100. Maka toko a lebih hemat rp100.,ERR_COMPARE_PROMO,M1A/R1,TRUE
M1A-F06-SL-V02,PRACTICE,M1A,6,SULIT,2,I3/I4,C4,PG,perbandingan_diskon,"Toko A menjual barang seharga Rp275.000 diskon 16%. Toko B menjual barang yang sama seharga Rp260.000 diskon 12,5%. Kesimpulan yang tepat adalah ....",Tidak dapat ditentukan,Keduanya sama,Toko B lebih hemat Rp3.500,Toko A lebih hemat Rp3.500,C,Toko B lebih hemat Rp3.500,"Hitung harga akhir masing-masing toko, jangan hanya melihat persen diskon.","Toko A = 84% × Rp275.000, Toko B = 87,5% × Rp260.000.",Toko A = Rp231.000 dan Toko B = Rp227.500. Maka toko b lebih hemat rp3.500.,ERR_COMPARE_PROMO,M1A/R1,TRUE
M1A-F06-SL-V03,PRACTICE,M1A,6,SULIT,3,I3/I4,C4,PG,perbandingan_diskon,Toko A menjual barang seharga Rp600.000 diskon 40%. Toko B menjual barang yang sama seharga Rp540.000 diskon 32%. Kesimpulan yang tepat adalah ....,Tidak dapat ditentukan,Toko B lebih hemat Rp7.200,Toko A lebih hemat Rp7.200,Keduanya sama,C,Toko A lebih hemat Rp7.200,"Hitung harga akhir masing-masing toko, jangan hanya melihat persen diskon.","Toko A = 60% × Rp600.000, Toko B = 68% × Rp540.000.",Toko A = Rp360.000 dan Toko B = Rp367.200. Maka toko a lebih hemat rp7.200.,ERR_COMPARE_PROMO,M1A/R1,TRUE
M1A-F07-MD-V01,PRACTICE,M1A,7,MUDAH,1,I1/I2/I3,C3,PG,diskon_bertingkat,Sebuah barang seharga Rp100.000 mendapat diskon bertingkat 10% lalu 10%. Harga akhirnya adalah ....,Rp19.000,Rp80.000,Rp90.000,Rp81.000,D,Rp81.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 10% dari Rp100.000, lalu hitung 10% dari harga baru.",Setelah diskon pertama: Rp90.000. Setelah diskon kedua: Rp81.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-MD-V02,PRACTICE,M1A,7,MUDAH,2,I1/I2/I3,C3,PG,diskon_bertingkat,Sebuah barang seharga Rp200.000 mendapat diskon bertingkat 20% lalu 10%. Harga akhirnya adalah ....,Rp140.000,Rp56.000,Rp144.000,Rp160.000,C,Rp144.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 20% dari Rp200.000, lalu hitung 10% dari harga baru.",Setelah diskon pertama: Rp160.000. Setelah diskon kedua: Rp144.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-MD-V03,PRACTICE,M1A,7,MUDAH,3,I1/I2/I3,C3,PG,diskon_bertingkat,Sebuah barang seharga Rp150.000 mendapat diskon bertingkat 30% lalu 10%. Harga akhirnya adalah ....,Rp55.500,Rp90.000,Rp105.000,Rp94.500,D,Rp94.500,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 30% dari Rp150.000, lalu hitung 10% dari harga baru.",Setelah diskon pertama: Rp105.000. Setelah diskon kedua: Rp94.500.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-SD-V01,PRACTICE,M1A,7,SEDANG,1,I1/I2/I3,C4,PG,diskon_bertingkat,Sebuah barang seharga Rp250.000 mendapat diskon bertingkat 15% lalu 20%. Harga akhirnya adalah ....,Rp80.000,Rp212.500,Rp162.500,Rp170.000,D,Rp170.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 15% dari Rp250.000, lalu hitung 20% dari harga baru.",Setelah diskon pertama: Rp212.500. Setelah diskon kedua: Rp170.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-SD-V02,PRACTICE,M1A,7,SEDANG,2,I1/I2/I3,C4,PG,diskon_bertingkat,Sebuah barang seharga Rp320.000 mendapat diskon bertingkat 25% lalu 5%. Harga akhirnya adalah ....,Rp224.000,Rp240.000,Rp228.000,Rp92.000,C,Rp228.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 25% dari Rp320.000, lalu hitung 5% dari harga baru.",Setelah diskon pertama: Rp240.000. Setelah diskon kedua: Rp228.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-SD-V03,PRACTICE,M1A,7,SEDANG,3,I1/I2/I3,C4,PG,diskon_bertingkat,"Sebuah barang seharga Rp480.000 mendapat diskon bertingkat 10% lalu 12,5%. Harga akhirnya adalah ....",Rp378.000,Rp372.000,Rp432.000,Rp102.000,A,Rp378.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 10% dari Rp480.000, lalu hitung 12,5% dari harga baru.",Setelah diskon pertama: Rp432.000. Setelah diskon kedua: Rp378.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-SL-V01,PRACTICE,M1A,7,SULIT,1,I1/I2/I3,C4,PG,diskon_bertingkat,Sebuah barang seharga Rp300.000 mendapat diskon bertingkat 20% lalu 10%. Harga akhirnya adalah ....,Rp240.000,Rp216.000,Rp210.000,Rp84.000,B,Rp216.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 20% dari Rp300.000, lalu hitung 10% dari harga baru.",Setelah diskon pertama: Rp240.000. Setelah diskon kedua: Rp216.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-SL-V02,PRACTICE,M1A,7,SULIT,2,I1/I2/I3,C4,PG,diskon_bertingkat,Sebuah barang seharga Rp400.000 mendapat diskon bertingkat 25% lalu 20%. Harga akhirnya adalah ....,Rp300.000,Rp220.000,Rp240.000,Rp160.000,C,Rp240.000,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 25% dari Rp400.000, lalu hitung 20% dari harga baru.",Setelah diskon pertama: Rp300.000. Setelah diskon kedua: Rp240.000.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F07-SL-V03,PRACTICE,M1A,7,SULIT,3,I1/I2/I3,C4,PG,diskon_bertingkat,Sebuah barang seharga Rp500.000 mendapat diskon bertingkat 30% lalu 15%. Harga akhirnya adalah ....,Rp202.500,Rp297.500,Rp275.000,Rp350.000,B,Rp297.500,"Diskon kedua dihitung dari harga setelah diskon pertama, bukan dari harga awal.","Hitung dulu 30% dari Rp500.000, lalu hitung 15% dari harga baru.",Setelah diskon pertama: Rp350.000. Setelah diskon kedua: Rp297.500.,ERR_SEQUENTIAL_DISCOUNT,M1A/R1,TRUE
M1A-F08-MD-V01,PRACTICE,M1A,8,MUDAH,1,I1/I2,C3,PG,mini_challenge_diskon,Dela membeli kaos seharga Rp120.000 dengan diskon 25%. Harga yang harus dibayar Dela adalah ....,Rp30.000,Rp95.000,Rp90.000,Rp120.000,C,Rp90.000,Harga akhir = harga awal - diskon.,Diskon 25% dari Rp120.000 adalah Rp30.000.,Diskon = Rp30.000. Harga akhir = Rp90.000.,ERR_DISCOUNT_AS_FINAL_PRICE,R1,TRUE
M1A-F08-MD-V02,PRACTICE,M1A,8,MUDAH,2,I1/I2,C3,PG,mini_challenge_diskon,Sebuah tempat pensil seharga Rp90.000 mendapat diskon 10%. Harga akhirnya adalah ....,Rp89.000,Rp9.000,Rp81.000,Rp80.000,C,Rp81.000,Diskon 10% adalah potongan dari harga awal.,Hitung Rp90.000 - 10% × Rp90.000.,Harga akhir = Rp90.000 - Rp9.000 = Rp81.000.,ERR_FINAL_PRICE_SUBTRACTION,R1,TRUE
M1A-F08-MD-V03,PRACTICE,M1A,8,MUDAH,3,I1/I3,C3,PG,mini_challenge_diskon,Harga akhir sebuah barang setelah diskon 20% adalah Rp64.000. Harga awal barang tersebut adalah ....,Rp80.000,Rp75.000,Rp70.000,Rp84.000,A,Rp80.000,"Setelah diskon 20%, harga akhir adalah 80% dari harga awal.","Hitung Rp64.000 ÷ 0,80.","Harga awal = Rp64.000 ÷ 0,80 = Rp80.000.",ERR_INITIAL_FROM_FINAL,R1,TRUE
M1A-F08-SD-V01,PRACTICE,M1A,8,SEDANG,1,I1/I2/I3,C3,PG,mini_challenge_diskon,Harga sandal adalah Rp160.000 dan mendapat diskon 15%. Besar diskon dan harga akhirnya berturut-turut adalah ....,Rp15.000 dan Rp145.000,Rp30.000 dan Rp130.000,Rp24.000 dan Rp136.000,Rp20.000 dan Rp140.000,C,Rp24.000 dan Rp136.000,Hitung besar diskon terlebih dahulu.,"15% × Rp160.000 = Rp24.000, lalu kurangkan.",Besar diskon = Rp24.000. Harga akhir = Rp136.000.,ERR_FINAL_PRICE_SUBTRACTION,R1,TRUE
M1A-F08-SD-V02,PRACTICE,M1A,8,SEDANG,2,I1/I2/I3,C3,PG,mini_challenge_diskon,Rani membeli 2 botol minum. Harga satu botol Rp75.000 dan masing-masing mendapat diskon 20%. Total pembayaran Rani adalah ....,Rp90.000,Rp120.000,Rp60.000,Rp150.000,B,Rp120.000,Hitung harga satu botol setelah diskon.,"Setelah itu, kalikan dengan jumlah botol.",Satu botol = Rp60.000. Total = 2 × Rp60.000 = Rp120.000.,ERR_OPERATION_ORDER,R1/R2,TRUE
M1A-F08-SD-V03,PRACTICE,M1A,8,SEDANG,3,I1/I3,C3,PG,mini_challenge_diskon,Harga akhir sebuah sepatu setelah diskon 15% adalah Rp255.000. Harga awal sepatu tersebut adalah ....,Rp285.000,Rp300.000,Rp325.000,Rp315.000,B,Rp300.000,"Setelah diskon 15%, harga akhir adalah 85% dari harga awal.","Harga awal = Rp255.000 ÷ 0,85.",Harga awal = Rp300.000.,ERR_INITIAL_FROM_FINAL,R1,TRUE
M1A-F08-SL-V01,PRACTICE,M1A,8,SULIT,1,I1/I2/I3,C4,PG,mini_challenge_diskon,"Nadia membeli dua barang: Barang A seharga Rp350.000 diskon 30%, dan Barang B seharga Rp280.000 diskon 20%. Total harga yang harus dibayar Nadia adalah ....",Rp497.000,Rp630.000,Rp469.000,Rp441.000,C,Rp469.000,Hitung harga akhir masing-masing barang secara terpisah.,"Barang A membayar 70%, Barang B membayar 80%.","Barang A = Rp245.000, Barang B = Rp224.000. Total = Rp469.000.",ERR_OPERATION_ORDER,R1/R2,TRUE
M1A-F08-SL-V02,PRACTICE,M1A,8,SULIT,2,I1/I3/I4,C4,PG,mini_challenge_diskon,"Sebuah barang seharga Rp90.000 mendapat promo diskon 50%, tetapi potongan maksimal hanya Rp40.000. Harga akhir barang tersebut adalah ....",Rp40.000,Rp50.000,Rp45.000,Rp90.000,B,Rp50.000,"Hitung diskon 50% terlebih dahulu, lalu perhatikan batas maksimal potongan.","Jika diskon hitungan melebihi potongan maksimal, gunakan potongan maksimal.","50% × Rp90.000 = Rp45.000, tetapi maksimal Rp40.000. Harga akhir = Rp50.000.",ERR_CONTEXT_INTERPRETATION,M1A/R1,TRUE
M1A-F08-SL-V03,PRACTICE,M1A,8,SULIT,3,I1/I2/I3/I4,C4,PG,mini_challenge_diskon,Sebuah jaket seharga Rp600.000 mendapat diskon bertingkat 20% lalu 25%. Hasan memiliki uang Rp350.000. Kesimpulan yang tepat adalah ....,Hasan kurang Rp10.000,Hasan cukup dan sisa Rp20.000,Hasan kurang Rp20.000,Hasan cukup dan sisa Rp10.000,A,Hasan kurang Rp10.000,Hitung harga akhir setelah dua diskon bertingkat terlebih dahulu.,"Setelah diskon 20%, lanjutkan diskon 25% dari harga baru.","Harga akhir = Rp360.000. Uang Hasan Rp350.000, maka kurang Rp10.000.",ERR_SEQUENTIAL_DISCOUNT,M1A/R1/R2,TRUE
M1B-F09-MD-V01,PRACTICE,M1B,9,MUDAH,1,I1,C3,PG,komponen_transaksi,"Harga sebuah buku adalah Rp80.000. Jika ongkirnya Rp12.000, maka total yang harus dibayar adalah ....",Rp92.000,Rp96.000,Rp68.000,Rp80.000,A,Rp92.000,"Ongkir adalah biaya tambahan, bukan potongan.",Tambahkan harga barang dengan ongkir.,Total bayar = Rp80.000 + Rp12.000 = Rp92.000.,ERR_FORGET_SHIPPING,R2,TRUE
M1B-F09-MD-V02,PRACTICE,M1B,9,MUDAH,2,I2,C3,PG,komponen_transaksi,Harga barang Rp100.000 dikenakan biaya layanan 2%. Total setelah biaya layanan adalah ....,Rp100.000,Rp98.000,Rp120.000,Rp102.000,D,Rp102.000,Biaya layanan 2% adalah tambahan dari harga barang.,Hitung 2% × Rp100.000 lalu tambahkan.,Biaya layanan = Rp2.000. Total = Rp102.000.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F09-MD-V03,PRACTICE,M1B,9,MUDAH,3,I2,C3,PG,komponen_transaksi,Harga barang Rp150.000 dikenakan PPN 11%. Total harga setelah PPN adalah ....,Rp161.000,Rp150.000,Rp166.500,Rp156.500,C,Rp166.500,PPN adalah tambahan dari harga barang.,Hitung 11% × Rp150.000 lalu tambahkan.,PPN = Rp16.500. Total = Rp166.500.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F09-SD-V01,PRACTICE,M1B,9,SEDANG,1,I1/I2,C3,PG,komponen_transaksi,Harga sebuah tas Rp200.000 dikenakan PPN 11% dan ongkir Rp15.000. Total yang harus dibayar adalah ....,Rp237.000,Rp215.000,Rp242.000,Rp222.000,A,Rp237.000,"Hitung PPN terlebih dahulu, lalu tambahkan ongkir.",PPN = 11% × Rp200.000.,PPN = Rp22.000. Total = Rp200.000 + Rp22.000 + Rp15.000 = Rp237.000.,ERR_FORGET_SHIPPING,R2,TRUE
M1B-F09-SD-V02,PRACTICE,M1B,9,SEDANG,2,I1/I2,C3,PG,komponen_transaksi,"Harga barang Rp120.000 dikenakan biaya layanan 2,5% dan ongkir Rp12.000. Total bayar adalah ....",Rp123.000,Rp132.000,Rp135.000,Rp150.000,C,Rp135.000,Hitung biaya layanan dari harga barang.,"2,5% × Rp120.000 = Rp3.000.",Total = Rp120.000 + Rp3.000 + Rp12.000 = Rp135.000.,ERR_OPERATION_ORDER,R1/R2,TRUE
M1B-F09-SD-V03,PRACTICE,M1B,9,SEDANG,3,I2/I3,C3,PG,komponen_transaksi,Harga sebuah jaket Rp250.000 dikenakan PPN 11%. Total setelah PPN adalah ....,Rp262.500,Rp277.500,Rp252.750,Rp281.000,B,Rp277.500,PPN 11% dihitung dari Rp250.000.,Tambahkan PPN ke harga barang.,PPN = Rp27.500. Total = Rp277.500.,ERR_PERCENT_CONVERSION,R1,TRUE
M1B-F09-SL-V01,PRACTICE,M1B,9,SULIT,1,I1/I2/I3,C4,PG,komponen_transaksi,Rina membeli 2 kaos seharga Rp80.000 per kaos dan 1 topi seharga Rp35.000. Total belanja dikenakan PPN 11% dan ongkir Rp15.000. Total bayar Rina adalah ....,Rp231.450,Rp246.450,Rp210.450,Rp216.450,A,Rp231.450,Hitung total harga barang terlebih dahulu.,Total barang = 2 × Rp80.000 + Rp35.000. Setelah itu hitung PPN dan ongkir.,Total barang = Rp195.000. PPN = Rp21.450. Total bayar = Rp231.450.,ERR_OPERATION_ORDER,R2,TRUE
M1B-F09-SL-V02,PRACTICE,M1B,9,SULIT,2,I1/I2/I3,C4,PG,komponen_transaksi,"Harga sepatu Rp180.000 mendapat voucher Rp20.000. Setelah voucher, dikenakan biaya layanan 3% dan ongkir Rp16.000. Total bayar adalah ....",Rp180.800,Rp201.400,Rp164.800,Rp176.000,A,Rp180.800,Voucher dikurangkan terlebih dahulu dari harga barang.,Biaya layanan dihitung dari harga setelah voucher.,Subtotal = Rp160.000. Biaya layanan = Rp4.800. Total = Rp180.800.,ERR_VOUCHER_ORDER,R2,TRUE
M1B-F09-SL-V03,PRACTICE,M1B,9,SULIT,3,I1/I2/I3,C4,PG,komponen_transaksi,Ari membeli 3 buku @Rp25.000 dan 2 pulpen paket @Rp40.000. Total belanja dikenakan biaya layanan 2% dan ongkir Rp18.000. Total bayar Ari adalah ....,Rp173.000,Rp155.000,Rp176.100,Rp158.100,C,Rp176.100,Hitung total harga semua barang terlebih dahulu.,"Setelah total barang diperoleh, hitung biaya layanan dan tambahkan ongkir.",Total barang = Rp155.000. Biaya layanan = Rp3.100. Total = Rp176.100.,ERR_OPERATION_ORDER,R2,TRUE
M1B-F10-MD-V01,PRACTICE,M1B,10,MUDAH,1,I2,C3,PG,ppn,Harga barang Rp100.000 dikenakan PPN 11%. Total setelah PPN adalah ....,Rp11.000,Rp121.000,Rp100.000,Rp111.000,D,Rp111.000,PPN 11% dihitung dari Rp100.000.,PPN = 11% × Rp100.000.,Subtotal = Rp100.000. PPN = Rp11.000. Total = Rp111.000.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-MD-V02,PRACTICE,M1B,10,MUDAH,2,I2,C3,PG,ppn,Harga barang Rp200.000 dikenakan PPN 11%. Total setelah PPN adalah ....,Rp22.000,Rp200.000,Rp232.000,Rp222.000,D,Rp222.000,PPN 11% dihitung dari Rp200.000.,PPN = 11% × Rp200.000.,Subtotal = Rp200.000. PPN = Rp22.000. Total = Rp222.000.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-MD-V03,PRACTICE,M1B,10,MUDAH,3,I2,C3,PG,ppn,Harga barang Rp80.000 dikenakan PPN 11%. Total setelah PPN adalah ....,Rp80.000,Rp88.800,Rp8.800,Rp98.800,B,Rp88.800,PPN 11% dihitung dari Rp80.000.,PPN = 11% × Rp80.000.,Subtotal = Rp80.000. PPN = Rp8.800. Total = Rp88.800.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-SD-V01,PRACTICE,M1B,10,SEDANG,1,I1/I2/I3,C3,PG,ppn,"Harga barang Rp150.000 mendapat diskon 20%. Setelah diskon, dikenakan PPN 11%. Total setelah PPN adalah ....",Rp120.000,Rp143.200,Rp166.500,Rp133.200,D,Rp133.200,Hitung harga setelah diskon 20% terlebih dahulu.,PPN = 11% × Rp120.000.,Subtotal = Rp120.000. PPN = Rp13.200. Total = Rp133.200.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-SD-V02,PRACTICE,M1B,10,SEDANG,2,I1/I2/I3,C3,PG,ppn,"Harga barang Rp250.000 mendapat voucher Rp30.000. Setelah voucher, dikenakan PPN 11%. Total setelah PPN adalah ....",Rp254.200,Rp277.500,Rp244.200,Rp220.000,C,Rp244.200,Voucher dikurangkan terlebih dahulu sebelum menghitung PPN.,PPN = 11% × Rp220.000.,Subtotal = Rp220.000. PPN = Rp24.200. Total = Rp244.200.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-SD-V03,PRACTICE,M1B,10,SEDANG,3,I1/I2/I3,C3,PG,ppn,"Harga barang Rp300.000 mendapat diskon 15%. Setelah diskon, dikenakan PPN 11%. Total setelah PPN adalah ....",Rp255.000,Rp293.050,Rp283.050,Rp333.000,C,Rp283.050,Hitung harga setelah diskon 15% terlebih dahulu.,PPN = 11% × Rp255.000.,Subtotal = Rp255.000. PPN = Rp28.050. Total = Rp283.050.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-SL-V01,PRACTICE,M1B,10,SULIT,1,I1/I2/I3,C4,PG,ppn,"Harga barang Rp400.000 mendapat diskon 25%. Setelah diskon, dikenakan PPN 11%. Total setelah PPN adalah ....",Rp444.000,Rp300.000,Rp343.000,Rp333.000,D,Rp333.000,Hitung harga setelah diskon 25% terlebih dahulu.,PPN = 11% × Rp300.000.,Subtotal = Rp300.000. PPN = Rp33.000. Total = Rp333.000.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-SL-V02,PRACTICE,M1B,10,SULIT,2,I1/I2/I3,C4,PG,ppn,"Harga barang Rp240.000 mendapat diskon 10%. Setelah diskon, dikenakan PPN 11%. Total setelah PPN adalah ....",Rp239.760,Rp266.400,Rp216.000,Rp249.760,A,Rp239.760,Hitung harga setelah diskon 10% terlebih dahulu.,PPN = 11% × Rp216.000.,Subtotal = Rp216.000. PPN = Rp23.760. Total = Rp239.760.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F10-SL-V03,PRACTICE,M1B,10,SULIT,3,I1/I2/I3,C4,PG,ppn,"Harga barang Rp275.000 mendapat voucher Rp25.000. Setelah voucher, dikenakan PPN 11%. Total setelah PPN adalah ....",Rp305.250,Rp287.500,Rp277.500,Rp250.000,C,Rp277.500,Voucher dikurangkan terlebih dahulu sebelum menghitung PPN.,PPN = 11% × Rp250.000.,Subtotal = Rp250.000. PPN = Rp27.500. Total = Rp277.500.,ERR_TAX_BASE,R1/R2,TRUE
M1B-F11-MD-V01,PRACTICE,M1B,11,MUDAH,1,I1/I2/I3,C3,PG,biaya_layanan,Harga barang Rp100.000. Setelah itu dikenakan biaya layanan 2%. Total bayar adalah ....,Rp2.000,Rp100.000,Rp102.000,Rp107.000,C,Rp102.000,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp100.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp100.000. Biaya layanan = Rp2.000. Total bayar = Rp102.000.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-MD-V02,PRACTICE,M1B,11,MUDAH,2,I1/I2/I3,C3,PG,biaya_layanan,Harga barang Rp150.000. Setelah itu dikenakan biaya layanan 4%. Total bayar adalah ....,Rp156.000,Rp150.000,Rp161.000,Rp6.000,A,Rp156.000,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp150.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp150.000. Biaya layanan = Rp6.000. Total bayar = Rp156.000.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-MD-V03,PRACTICE,M1B,11,MUDAH,3,I1/I2/I3,C3,PG,biaya_layanan,"Harga barang Rp80.000. Setelah itu dikenakan biaya layanan 2,5%. Total bayar adalah ....",Rp80.000,Rp2.000,Rp82.000,Rp87.000,C,Rp82.000,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp80.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp80.000. Biaya layanan = Rp2.000. Total bayar = Rp82.000.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-SD-V01,PRACTICE,M1B,11,SEDANG,1,I1/I2/I3,C3,PG,biaya_layanan,Harga barang Rp200.000 mendapat diskon 10%. Setelah itu dikenakan biaya layanan 3%. Total bayar adalah ....,Rp185.400,Rp5.400,Rp190.400,Rp180.000,A,Rp185.400,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp180.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp180.000. Biaya layanan = Rp5.400. Total bayar = Rp185.400.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-SD-V02,PRACTICE,M1B,11,SEDANG,2,I1/I2/I3,C3,PG,biaya_layanan,"Harga barang Rp240.000 mendapat voucher Rp20.000. Setelah itu dikenakan biaya layanan 2,5%. Total bayar adalah ....",Rp230.500,Rp5.500,Rp225.500,Rp220.000,C,Rp225.500,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp220.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp220.000. Biaya layanan = Rp5.500. Total bayar = Rp225.500.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-SD-V03,PRACTICE,M1B,11,SEDANG,3,I1/I2/I3,C3,PG,biaya_layanan,"Harga barang Rp150.000. Setelah itu dikenakan biaya layanan 1,5%. Total bayar adalah ....",Rp2.250,Rp150.000,Rp157.250,Rp152.250,D,Rp152.250,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp150.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp150.000. Biaya layanan = Rp2.250. Total bayar = Rp152.250.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-SL-V01,PRACTICE,M1B,11,SULIT,1,I1/I2/I3,C4,PG,biaya_layanan,Harga barang Rp350.000 mendapat diskon 20%. Setelah itu dikenakan biaya layanan 4% dan ongkir Rp18.000. Total bayar adalah ....,Rp280.000,Rp291.200,Rp309.200,Rp11.200,C,Rp309.200,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp280.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp280.000. Biaya layanan = Rp11.200. Total bayar = Rp309.200.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-SL-V02,PRACTICE,M1B,11,SULIT,2,I1/I2/I3,C4,PG,biaya_layanan,"Harga barang Rp500.000 mendapat voucher Rp75.000. Setelah itu dikenakan biaya layanan 2,4%. Total bayar adalah ....",Rp435.200,Rp425.000,Rp10.200,Rp440.200,A,Rp435.200,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp425.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp425.000. Biaya layanan = Rp10.200. Total bayar = Rp435.200.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F11-SL-V03,PRACTICE,M1B,11,SULIT,3,I1/I2/I3,C4,PG,biaya_layanan,"Harga barang Rp180.000 mendapat diskon 15%. Setelah itu dikenakan biaya layanan 3,5% dan ongkir Rp12.000. Total bayar adalah ....",Rp158.355,Rp5.355,Rp153.000,Rp170.355,D,Rp170.355,Tentukan subtotal sebelum menghitung biaya layanan.,"Biaya layanan dihitung dari Rp153.000, lalu tambahkan biaya lain jika ada.",Subtotal = Rp153.000. Biaya layanan = Rp5.355. Total bayar = Rp170.355.,ERR_SERVICE_BASE,R1/R2,TRUE
M1B-F12-MD-V01,PRACTICE,M1B,12,MUDAH,1,I1/I2/I3,C3,PG,ongkir,Harga barang Rp80.000 dan ongkir Rp15.000. Total bayar adalah ....,Rp95.000,Rp110.000,Rp85.000,Rp80.000,A,Rp95.000,Ongkir ditambahkan di akhir setelah subtotal dan biaya lain dihitung.,Subtotal = Rp80.000; biaya tambahan = Rp0; ongkir = Rp15.000.,Total bayar = Rp80.000 + Rp0 + Rp15.000 = Rp95.000.,ERR_FORGET_SHIPPING,R2,TRUE
